,vBR,sBR,timestamp
1,1.0,3.4999999999999996,1578512250.0
2,1.0633048626999357,3.7215670194497754,1578647776.0
3,1.4157454788570953,4.955109175999834,1578653613.0
4,1.963375347365729,6.8718137157800525,1578704557.0
5,3.0057991877704833,10.520297157196692,1578760434.0
6,3.058218184767951,10.703763646687827,1578816178.0
7,3.172111079843321,11.102388779451623,1578882454.0
8,1.6181694770723642,5.663593169753276,1579062681.0
9,1.6709096055551493,5.848183619443023,1579068794.0
10,1.6819438231929627,5.886803381175369,1579070000.0
11,1.9539485486617332,6.838819920316066,1579093494.0
12,2.2690950322897585,7.941832613014155,1579135599.0
13,2.3161472136333345,8.106515247716672,1579167308.0
14,2.3092684005596418,8.082439401958746,1579191648.0
15,2.69713865691659,9.439985299208065,1579335151.0
16,3.166070374000014,11.081246309000049,1579362226.0
17,3.2233884106587105,11.281859437305489,1579392153.0
18,3.222212138500575,11.277742484752013,1579423053.0
19,3.222696979326237,11.27943942764183,1579424578.0
20,3.4732583246416664,12.156404136245833,1579448024.0
21,3.741514893516118,13.095302127306415,1579449085.0
22,3.790662087338212,13.267317305683742,1579453478.0
23,4.507538233850463,15.776383818476617,1579710855.0
24,12.95334466629682,27.044013599556184,1579887046.0
25,12.93363814921084,27.02036577905301,1579901356.0
26,12.902399824492921,26.982879789391504,1579902418.0
27,6.451885636033739,19.242262763240486,1579930730.0
28,6.498997892547374,19.298797471056847,1580073794.0
29,7.643824778033985,20.67258973364078,1580076239.0
30,19.255589715974466,34.60670765916936,1580140783.0
31,30.40976131095584,47.991713573147,1580147699.0
32,8.241431815903885,21.38971817908466,1580279808.0
33,9.684390527581806,23.12126863309817,1580304663.0
34,9.011786776403783,22.31414413168454,1580352869.0
35,8.489153336957084,21.6869840043485,1580354424.0
36,12.632157715095794,26.65858925811495,1580450810.0
37,9.811480990547052,23.27377718865646,1580749761.0
38,25.319243093326005,41.883091711991206,1580848238.0
39,23.686244175325662,39.923493010390786,1580860988.0
40,12.341862062119672,26.310234474543606,1580883720.0
41,9.803637697821886,23.264365237386258,1580886925.0
42,14.152142992703237,28.482571591243886,1580958383.0
43,12.801806838913258,26.86216820669591,1580973744.0
44,4.095862562386369,14.335518968352293,1581088486.0
45,4.462986700440794,15.62045345154278,1581121986.0
46,4.55395966788067,15.938858837582343,1581173461.0
47,28.020659269067036,45.124791122880445,1581283653.0
48,10.612027520152887,24.234433024183463,1581332787.0
49,9.310856121369545,22.673027345643455,1581380606.0
50,4.994199699555905,17.479698948445666,1581414144.0
51,18.869216234965265,34.14305948195832,1581535018.0
52,6.205091827644426,18.94611019317331,1581585192.0
53,45.072310977726964,65.58677317327236,1581606793.0
54,10.496045413922102,24.09525449670652,1581647570.0
55,16.809896572294985,31.67187588675398,1581680801.0
56,16.26749746777579,31.020996961330948,1581687472.0
57,32.05012884424819,49.96015461309783,1581698696.0
58,17.05606024222993,31.967272290675915,1581723821.0
59,22.126401939270494,38.05168232712459,1581758899.0
60,19.772087155469816,35.22650458656378,1581764716.0
61,20.78706086634523,36.444473039614266,1581767665.0
62,14.133451031396321,28.460141237675586,1581807257.0
63,24.054097570101607,40.36491708412193,1581875921.0
64,4.9785776112077675,17.425021639227186,1581936530.0
65,4.977709712200969,17.421983992703392,1581936822.0
66,4.9656994398927985,17.379948039624797,1581957732.0
67,6.568235716696269,19.38188286003552,1581988441.0
68,8.304476331022748,21.4653715972273,1582021368.0
69,9.388833659372468,22.76660039124696,1582032083.0
70,12.116629710841083,26.0399556530093,1582206806.0
71,12.545880070431718,26.55505608451806,1582207587.0
72,5.425083299700089,18.010099959640105,1582250794.0
73,51.7384437423142,73.58613249077705,1582267165.0
74,4.8656620670726,17.0298172347541,1582282733.0
75,17.762612776221495,32.81513533146579,1582317084.0
76,14.07145249096717,28.3857429891606,1582398364.0
77,4.894150100172496,17.129525350603735,1582433396.0
78,5.115519106704495,17.638622928045393,1582435333.0
79,13.242956811269998,27.391548173523997,1582438745.0
80,52.08292269950227,73.99950723940272,1582448715.0
81,16.187204034211433,30.924644841053716,1582503022.0
82,15.725195921284339,30.370235105541205,1582514142.0
83,15.480647211289957,30.07677665354795,1582515538.0
84,22.511329123922778,38.51359494870733,1582537433.0
85,8.385594219704613,21.562713063645536,1582559313.0
86,9.010187428204954,22.312224913845945,1582579528.0
87,7.8921584181437625,20.970590101772515,1582631577.0
88,14.250161048902333,28.600193258682797,1582632031.0
89,4.854180052803358,16.98963018481175,1582643115.0
90,4.762223353573351,16.66778173750673,1582684154.0
91,4.0733284024181,14.25664940846335,1582691657.0
92,4.085657373021582,14.299800805575536,1582752006.0
93,4.070375968070654,14.246315888247288,1582778216.0
94,5.263428872959112,17.816114647550936,1582815516.0
95,5.686216790775022,18.323460148930025,1582817183.0
96,4.993216398342268,17.476257394197937,1582840706.0
97,9.527692254142831,22.933230704971397,1582860532.0
98,14.135029733030532,28.46203567963664,1582873008.0
99,16.816560635640684,31.67987276276882,1582875939.0
100,17.327977324533595,32.29357278944031,1582877034.0
101,17.4807924989156,32.47695099869872,1582878470.0
102,28.57390639121754,45.78868766946105,1582893908.0
103,22.644918263973736,38.67390191676848,1582920868.0
104,21.728620506875316,37.574344608250385,1582927801.0
105,21.790743972704362,37.648892767245236,1582931149.0
106,32.99884124018258,51.0986094882191,1582982096.0
107,31.268198449601527,49.021838139521826,1582991066.0
108,28.311924769695025,45.47430972363403,1582997817.0
109,4.997478985509789,17.491176449284264,1583049227.0
