,vBR,sBR,timestamp
1,4.187585498575416,16.650341994301662,1578601178.0
2,4.842902399101158,19.271609596404634,1578865498.0
3,4.896555359298327,19.48622143719331,1578877469.0
4,13.904740919338744,30.58568910320649,1579031842.0
5,4.845447973803529,19.28179189521412,1579158359.0
6,4.97957513576729,19.818300543069164,1579228476.0
7,4.554343697174638,18.11737478869855,1579577815.0
8,4.745598269744758,18.88239307897903,1579602002.0
9,4.74302188382765,18.872087535310598,1579604283.0
10,4.847634189494775,19.290536757979098,1580199252.0
11,4.313207549551064,17.152830198204253,1580224176.0
12,4.146576262077601,16.486305048310403,1580296969.0
13,4.1697450020087565,16.578980008035025,1580299851.0
14,18.091491013285474,35.60978921594257,1580451924.0
15,4.968062615058465,19.772250460233863,1580510416.0
16,4.870321026409165,19.38128410563666,1580542344.0
17,4.952083706382116,19.708334825528468,1580557321.0
18,4.781011393936118,19.02404557574447,1580563281.0
19,4.965103409857148,19.76041363942859,1580642839.0
20,7.2603717260289145,22.612446071234697,1580674097.0
21,4.994222857236118,19.87689142894447,1580804213.0
22,19.478406087276397,37.27408730473167,1580900923.0
23,18.642084115358273,36.27050093842992,1580915915.0
24,12.490506850164143,28.88860822019697,1580925449.0
25,10.39567471195318,26.374809654343814,1580934408.0
26,14.25015642449294,31.000187709391525,1580959871.0
27,15.771685937191494,32.8260231246298,1581001804.0
28,7.791682588209309,23.25001910585117,1581084372.0
29,11.227302928293655,27.372763513952385,1581139184.0
30,10.894515162530586,26.973418195036704,1581143979.0
31,10.42167327262054,26.406007927144646,1581146699.0
32,10.2886899552469,26.24642794629628,1581147674.0
33,9.8684136347681,25.742096361721718,1581149261.0
34,7.220947892483403,22.565137470980083,1581194138.0
35,4.89363271493511,19.47453085974044,1581225316.0
36,4.900793348174548,19.503173392698194,1581229219.0
37,4.90056716087817,19.502268643512686,1581249769.0
38,12.084112699145209,28.40093523897425,1581313339.0
39,18.764876118120764,36.41785134174492,1581317803.0
40,11.16142306157225,27.2937076738867,1581332378.0
41,11.278786296882382,27.43454355625886,1581332607.0
42,4.9335558129481125,19.63422325179245,1581387252.0
43,4.988123519621588,19.85249407848635,1581516433.0
44,10.232588154395957,26.179105785275148,1581521975.0
45,9.879359798887767,25.75523175866532,1581541885.0
46,7.448617121552817,22.838340545863378,1581546272.0
47,7.012495826623736,22.314994991948485,1581604604.0
48,4.863766075506054,19.355064302024214,1581692087.0
49,11.337577310098407,27.505092772118086,1581719316.0
50,8.495866658138116,24.095039989765738,1581759452.0
51,3.634409163149687,14.437636652598748,1581780720.0
52,3.466157408256363,13.764629633025452,1581785446.0
53,3.442563333939967,13.670253335759869,1581787031.0
54,9.491907857463445,25.290289428956132,1581833086.0
55,4.840278838087826,19.261115352351304,1581834282.0
56,10.784660518976182,26.84159262277142,1581852346.0
57,11.010416673814497,27.112500008577396,1581861575.0
58,10.131752491237036,26.05810298948444,1581904331.0
59,4.384793117223677,17.43917246889471,1581915018.0
60,9.610587572865338,25.432705087438404,1582137211.0
61,9.511895706174258,25.31427484740911,1582138099.0
62,12.066086585897407,28.379303903076888,1582235272.0
63,11.342199690233127,27.51063962827975,1582235917.0
64,4.869631275906189,19.378525103624753,1582375129.0
65,6.860651606640246,22.132781927968296,1582558325.0
66,4.58473885837807,18.238955433512277,1582747780.0
67,4.454271524236338,17.717086096945355,1582912607.0
68,4.431182429897975,17.624729719591897,1582933884.0
69,4.19456631678814,16.678265267152558,1582993601.0
70,4.315042630037124,17.160170520148498,1583006222.0
71,4.397921878600383,17.49168751440153,1583093379.0
72,4.400047551897435,17.500190207589743,1583122797.0
73,8.131872014640592,23.65824641756871,1583275150.0
74,4.921039237168405,19.584156948673627,1583280200.0
75,4.902547402217185,19.510189608868743,1583327942.0
76,18.390263804231957,35.96831656507835,1583394181.0
77,2.770232177699812,10.980928710799247,1583412110.0
78,2.7743435939204226,10.997374375681693,1583426174.0
79,3.07804422406672,12.21217689626688,1583483383.0
80,3.1562144847444418,12.524857938977767,1583499002.0
81,3.250081751770704,12.900327007082819,1583505935.0
82,3.4362697148292245,13.645078859316898,1583553327.0
83,4.094031045645634,16.27612418258254,1583598792.0
84,4.379269363558281,17.417077454233123,1583605943.0
85,4.380260602286886,17.421042409147542,1583606450.0
