,vBR,sBR,timestamp
1,0.15569127331791513,3.1946140916473937,1578637139.0
2,0.1459434097048136,3.182429262131017,1578639019.0
3,1.3482182379002454,4.6852727973753066,1578857375.0
4,1.3201097089307856,4.650137136163482,1578872297.0
5,1.820901071207455,5.276126339009318,1579021856.0
6,1.7681586489664067,5.210198311208008,1579038296.0
7,1.0072929416415037,4.2591161770518795,1579141546.0
8,0.9285839126683362,4.1607298908354196,1579184532.0
9,0.675459825555005,3.844324781943756,1579357348.0
10,0.7692616632047833,3.9615770790059783,1579367365.0
11,0.5314188010676348,3.6642735013345433,1579514724.0
12,0.4975361879477908,3.621920234934738,1579611187.0
13,0.4796804861544718,3.5996006076930893,1579665898.0
14,1.0028619790177622,4.253577473772203,1579935340.0
15,1.0069928228045706,4.258741028505713,1580076975.0
16,1.0225143910679402,4.278142988834925,1580161767.0
17,1.0737868980689618,4.3422336225862015,1580291267.0
18,1.2589347140966045,4.573668392620755,1580328195.0
19,1.287979879481555,4.609974849351944,1580351237.0
20,1.252545866619516,4.565682333274395,1580378695.0
21,1.184525349895896,4.48065668736987,1580413801.0
22,0.9811887706774769,4.226485963346845,1580542317.0
23,0.9687387309671676,4.210923413708959,1580549757.0
24,0.9652042212103206,4.2065052765129005,1580576197.0
25,0.9757309289121753,4.219663661140219,1580601699.0
26,0.9139980196179891,4.1424975245224855,1580746931.0
27,0.908760637215121,4.135950796518901,1580807796.0
28,0.9045201523153532,4.130650190394191,1580824889.0
29,1.1087884885171628,4.385985610646453,1580935656.0
30,1.103104181260523,4.378880226575654,1580937847.0
31,0.9877228098792624,4.234653512349078,1580950262.0
32,0.9976547744353492,4.247068468044186,1580953815.0
33,0.9464048976846741,4.1830061221058426,1581004100.0
34,0.9184816734305753,4.1481020917882185,1581100869.0
35,0.9110514222797971,4.138814277849746,1581132718.0
36,0.9112289298284313,4.139036162285539,1581148383.0
37,0.9101077780011072,4.137634722501384,1581159030.0
38,0.9193238682956867,4.149154835369608,1581195530.0
39,0.9004475449406859,4.125559431175858,1581253423.0
40,2.253426258040672,5.81678282255084,1581278970.0
41,2.2589159114135735,5.8236448892669666,1581287260.0
42,2.2197167418695343,5.774645927336918,1581291037.0
43,2.2188759527524486,5.77359494094056,1581305427.0
44,2.219068092579586,5.7738351157244825,1581306813.0
45,2.2434034228419772,5.804254278552472,1581336372.0
46,2.2078789111008965,5.75984863887612,1581341370.0
47,2.1028342709442724,5.62854283868034,1581358492.0
48,2.1022820531455655,5.627852566431956,1581359246.0
49,2.1006215260443497,5.625776907555436,1581378631.0
50,2.135596725186273,5.669495906482841,1581403725.0
51,2.1372056983796055,5.671507122974506,1581425460.0
52,2.137205702064894,5.671507127581116,1581425534.0
53,1.874494249535712,5.34311781191964,1581539500.0
54,1.8600123814161769,5.32501547677022,1581553442.0
55,1.8633691113924715,5.329211389240589,1581559364.0
56,1.8583502432747256,5.3229378040934066,1581564742.0
57,1.8502086670394682,5.312760833799335,1581566228.0
58,1.2774195688333219,4.596774461041652,1581693515.0
59,1.2747654246207973,4.5934567807759965,1581711243.0
60,1.2234736998973865,4.529342124871733,1581761567.0
61,1.2741854564010735,4.592731820501341,1581781189.0
62,1.2046005262446031,4.505750657805754,1581875689.0
63,1.1994050599142512,4.499256324892813,1581880917.0
64,1.1995289511181613,4.499411188897701,1581884213.0
65,1.2635205761152928,4.579400720144116,1581942207.0
66,1.2514151479448021,4.564268934931002,1581949483.0
67,1.249191106989849,4.561488883737311,1581967577.0
68,1.2489579856728312,4.561197482091039,1581969416.0
69,1.2420356898682503,4.552544612335312,1581980744.0
70,1.2731601473848084,4.591450184231011,1582001055.0
71,1.2673875145320015,4.584234393165001,1582009752.0
72,1.2362133423930546,4.545266677991318,1582060111.0
73,1.2362129966583693,4.545266245822961,1582060692.0
74,1.378512805532886,4.723141006916107,1582132805.0
75,1.3773996801789103,4.721749600223637,1582133588.0
76,1.378879590601773,4.7235994882522165,1582136785.0
77,1.3780316809686401,4.7225396012108,1582137854.0
78,1.4707846999914618,4.838480874989327,1582140053.0
79,1.281816344709726,4.602270430887157,1582219058.0
80,1.1042751954457735,4.380343994307217,1582404783.0
81,1.114241416786018,4.392801770982523,1582434521.0
82,1.1287685862170305,4.410960732771287,1582464693.0
83,1.2179305183122295,4.522413147890287,1582491201.0
84,1.2184235891892925,4.523029486486616,1582513520.0
85,1.2474912603704613,4.559364075463076,1582535244.0
86,1.2437040899270047,4.554630112408756,1582535306.0
87,1.214203136864886,4.517753921081107,1582580682.0
88,1.2141946829598445,4.517743353699806,1582581227.0
89,1.1371151029701108,4.421393878712638,1582605978.0
90,1.1370658915762868,4.4213323644703575,1582607076.0
91,1.134254388374821,4.417817985468526,1582630877.0
92,1.2233669859871155,4.5292087324838946,1582663317.0
93,1.2230123648710145,4.528765456088768,1582669718.0
94,1.2027313529041104,4.503414191130137,1582686979.0
95,0.7537081096536958,3.94213513706712,1582741500.0
96,0.7564837757479982,3.9456047196849973,1582751145.0
97,0.7562410057297321,3.945301257162165,1582754825.0
98,0.7073304697427922,3.88416308717849,1582795770.0
99,0.720096173866246,3.9001202173328076,1582796849.0
100,0.6812726783399793,3.8515908479249736,1582827499.0
101,0.6745539077276298,3.843192384659537,1582837921.0
102,0.6759823293285304,3.844977911660663,1582838295.0
103,0.6648935687486797,3.8311169609358493,1582861055.0
104,0.6244471845865589,3.7805589807331983,1582883729.0
105,0.6241132213467366,3.780141526683421,1582888112.0
106,0.49552331172968594,3.619404139662107,1582907838.0
107,0.4706197275631871,3.5882746594539836,1582955796.0
108,0.47060170840169535,3.5882521355021186,1582962852.0
109,0.4679386815102201,3.5849233518877752,1582966482.0
110,0.46876206799905434,3.5859525849988176,1582976263.0
111,0.4657642619981694,3.5822053274977117,1582980740.0
112,0.468436824959616,3.5855460311995198,1582998500.0
113,0.4639637261847588,3.5799546577309482,1583062881.0
114,0.4688197244303106,3.586024655537888,1583067334.0
115,0.4630028986367269,3.5787536232959085,1583074048.0
116,0.46954926991318463,3.5869365873914805,1583097829.0
117,0.4693746780591653,3.586718347573956,1583100214.0
118,0.46935207989795447,3.5866900998724427,1583113428.0
119,0.47577718700927657,3.5947214837615955,1583147476.0
120,0.5346209156631924,3.66827614457899,1583196715.0
121,0.5346970994407764,3.6683713743009703,1583197007.0
122,0.5295228387990961,3.6619035484988696,1583257215.0
123,0.5347579086950884,3.6684473858688604,1583291388.0
124,0.5347434496765773,3.6684293120957214,1583292179.0
